occupation_id,name,entry_level_education,career_cluster,active_listening.i,active_listening.l,basic.mathematics.i,basic.mathematics.l,reading_comprehension.i,reading_comprehension.l,basic.science.i,basic.science.l,speaking.i,speaking.l,writing.i,writing.l,active_learning.i,active_learning.l,critical_thinking.i,critical_thinking.l,learning_strategies.i,learning_strategies.l,monitoring.i,monitoring.l,complex_problem_solving.i,complex_problem_solving.l,management_of_financial_resources.i,management_of_financial_resources.l,management_of_material_resources.i,management_of_material_resources.l,management_of_personal_resources.i,management_of_personal_resources.l,time_management.i,time_management.l,coordination.i,coordination.l,instructing.i,instructing.l,negotiation.i,negotiation.l,persuasion.i,persuasion.l,service_orientation.i,service_orientation.l,social_perceptiveness.i,social_perceptiveness.l,judgment_and_decision.ijudgment_and_decision.l,systems_analysis.i,systems_analysis.l,systems_evaluation.i,systems_evaluation.l,installation.i,installation.l,quality_control_analysis.i,quality_control_analysis.l,technology_design.i,technology_design.l,equipment_selection.i,equipment_selection.l,equipment_maintenance.i,equipment_maintenance.l,programming.i,programming.l,troubleshooting.i,troubleshooting.l,operations_monitoring.i,operations_monitoring.l,repairing.i,repairing.l,operation_and_control.i,operation_and_control.l,operations_analysis.i,operations_analysis.l,time_sharing.i,time_sharing.l,selective_attention.i,selective_attention.l,problem_sensitivity.i,problem_sensitivity.l,fluency_of_ideas.i,fluency_of_ideas.l,originality.i,originality.l,deductive_reasoning.i,deductive_reasoning.l,inductive_reasoning.i,inductive_reasoning.l,category_flexibility.i,category_flexibility.l,information_ordering.i,information_ordering.l,perceptual_speed.i,perceptual_speed.l,flexibility_of_closure.i,flexibility_of_closure.l,speed_of_closure.i,speed_of_closure.l,number_facility.i,number_facility.l,mathematical_reasoning.i,mathematical_reasoning.l,spatial_orientation.i,spatial_orientation.l,visualization.i,visualization.l,written_expression.i,written_expression.l,oral_expression.i,oral_expression.l,oral_comprehension.i,oral_comprehension.l,written_comprehension.i,written_comprehension.l,memorization.i,memorization.l,dynamic_flexibility.i,dynamic_flexibility.l,gross_body_equilibrium.i,gross_body_equilibrium.l,extent_flexibility.i,extent_flexibility.l,gross_body_coordination.i,gross_body_coordination.l,explosive_strength.i,explosive_strength.l,static_strength.i,static_strength.l,dynamic_strength.i,dynamic_strength.l,trunk_strength.i,trunk_strength.l,stamina.i,stamina.l,response_orientation.i,response_orientation.l,control_precision.i,control_precision.l,multilimb_coordination.i,multilimb_coordination.l,rate_control.i,rate_control.l,arm_hand_steadiness.i,arm_hand_steadiness.l,finger_dexterity.i,finger_dexterity.l,manual_dexterity.i,manual_dexterity.l,speed_of_limb_movement.i,speed_of_limb_movement.l,wrist_finger_speed.i,wrist_finger_speed.l,reaction_time.i,reaction_time.l,speech_clarity.i,speech_clarity.l,auditory_attention.i,auditory_attention.l,speech_recognition.i,speech_recognition.l,sound_localization.i,sound_localization.l,hearing_sensitivity.i,hearing_sensitivity.l,far_vision.i,far_vision.l,glare_sensitivity.i,glare_sensitivity.l,night_vision.i,night_vision.l,depth_perception.i,depth_perception.l,visual_color_discrimination.i,visual_color_discrimination.l,peripheral_vision.i,peripheral_vision.l,near_vision.i,near_vision.l,interests,english_language.i,english_language.l,history_and_archeology.i,history_and_archeology.l,foreign_language.i,foreign_language.l,philosophy_and_theology.i,philosophy_and_theology.l,fine_arts.i,fine_arts.l,administration_and_management.i,administration_and_management.l,economics_and_accounting.i,economics_and_accounting.l,customer_and_personal_service.i,customer_and_personal_service.l,personnel_and_human_resources.i,personnel_and_human_resources.l,administrative.i,administrative.l,sales_and_marketing.i,sales_and_marketing.l,communications_and_media.i,communications_and_media.l,telecommunications.i,telecommunications.l,building_and_construction.i,building_and_construction.l,engineering_and_technology.i,engineering_and_technology.l,mechanical.i,mechanical.l,design.i,design.l,computers_and_electronics.i,computers_and_electronics.l,education_and_training.i,education_and_training.l,therapy_and_counseling.i,therapy_and_counseling.l,medicine_and_dentistry.i,medicine_and_dentistry.l,public_safety_and_security.i,public_safety_and_security.l,law_and_government.i,law_and_government.l,food_production.i,food_production.l,production_and_processing.i,production_and_processing.l,geography.i,geography.l,chemistry.i,chemistry.l,mathematics.i,mathematics.l,physics.i,physics.l,sociology_and_anthropology.i,sociology_and_anthropology.l,biology.i,biology.l,psychology.i,psychology.l,transportation.i,transportation.l,work_values,work_styles.achievement_effort,work_styles.initiative,work_styles.persistence,work_styles.adaptability_flexibility,work_styles.self_control,work_styles.stress_tolerance,work_styles.attention_to_detail,work_styles.dependability,work_styles.integrity,work_styles.independence,work_styles.concern_for_others,work_styles.cooperation,work_styles.social_orientation,work_styles.analytical_thinking,work_styles.innovation,work_styles.leadership,electronic_mail,face_to_face_discussions,letters_and_memos,public_speaking,telephone,contact_with_others,deal_with_physically_aggressive_people,deal_with_unpleasant_or_angry_people,frequency_of_conflict_situations,responsibility_for_outcomes_and_results,responsible_for_others_health_and_safety,coordinate_or_lead_others,deal_with_external_customers,work_with_work_group_or_team,spend_time_bending_or_twisting_the_body,spent_time_climbing_ladders_scaffolds_or_poles,spend_time_keeping_or_regaining_balance,spend_time_kneeling_crouching_stooping_or_crawling,spend_time_making_repetitive_motions,spend_time_sitting,spend_time_standing,spend_time_using_your_hands_to_handle_control_or_feel_objects_tools_or_controls,spend_time_walking_and_running,cramped_work_space_awkward_positions,exposed_to_contaminants,exposed_to_whole_body_vibrations,extremely_bright_or_inadequate_lighting,sounds_noise_levels_are_distracting_or_uncomfortable,very_hot_or_cold_temperatures,exposed_to_disease_or_infections,exposed_to_hazardous_conditions,exposed_to_hazardous_equipment,exposed_to_high_places,exposed_to_minor_burns_cuts_bites_or_stings,exposed_to_radiation,wear_common_protective_or_safety_equipment,wear_specialized_protective_or_safety_equipment,in_a_enclosed_vehicle_or_equipment,in_an_open_vehicle_or_equipment,indoors_environmentally_controlled,indoors_not_environmentally_controlled,outdoors_exposed_to_whether,outdoors_under_cover,physical_proximity,level_of_competition,consequence_of_error,freedom_to_make_decisions,frequency_of_decision_making,impact_of_decisions_on_co_workers_or_company_results,duration_of_typical_work_week,pace_determined_by_speed_of_equipment,time_pressure,work_schedules,degree_of_automation,importance_of_being_exact_or_accurate,importance_of_repeating_same_tasks,structured_versus_unstructured_work,estimating_the_quantifiable_characteristics_or_information.i,estimating_the_quantifiable_characteristics_or_information.l,identifying_objectives_actions_and_events.i,identifying_objectives_actions_and_events.l,inspecting_equipment_structures_or_materials.i,inspecting_equipment_structures_or_materials.l,getting_information.i,getting_information.l,monitoring_processes_materials_or_surroundings.i,monitoring_processes_materials_or_surroundings.l,monitoring_and_controlling_resources.i,monitoring_and_controlling_resources.l,performing_administrative_activities.i,performing_administrative_activities.l,staffing_organizational_units.i,staffing_organizational_units.l,assisting_and_caring_for_others.i,assisting_and_caring_for_others.l,communicating_with_people_outside_the_organization.i,communicating_with_people_outside_the_organization.l,communicating_with_supervisors_peers_or_subordinates.i,communicating_with_supervisors_peers_or_subordinates.l,establishing_and_maintaining_interpersonal_relationships.i,establishing_and_maintaining_interpersonal_relationships.l,interpreting_the_meaning_of_information_for_others.i,interpreting_the_meaning_of_information_for_others.l,performing_for_or_working_directly_with_the_public.i,performing_for_or_working_directly_with_the_public.l,resolving_conflicts_and_negotiating_with_others.i,resolving_conflicts_and_negotiating_with_others.l,selling_or_influencing_others.i,selling_or_influencing_others.l,coaching_and_developing_others.i,coaching_and_developing_others.l,coordinating_the_work_and_activities_of_others.i,coordinating_the_work_and_activities_of_others.l,developing_and_building_teams.i,developing_and_building_teams.l,guiding_directing_and_motivating_subordinates.i,guiding_directing_and_motivating_subordinates.l,providing_consultation_and_advice_to_others.i,providing_consultation_and_advice_to_others.l,training_and_teaching_others.i,training_and_teaching_others.l,analysing_data_or_information.i,analysing_data_or_information.l,evaluating_information_to_determine_compliance_with_standards.i,evaluating_information_to_determine_compliance_with_standards.l,judging_the_qualities_of_objects_services_or_people.ijudging_the_qualities_of_objects_services_or_people.l,processing_information.i,processing_information.l,developing_objectives_and_strategies.i,developing_objectives_and_strategies.l,making_decisions_and_solving_problems.i,making_decisions_and_solving_problems.l,organizing_planning_and_prioritizing_work.i,organizing_planning_and_prioritizing_work.l,scheduling_work_and_activities.i,scheduling_work_and_activities.l,thinking_creatively.i,thinking_creatively.l,updating_and_using_relevant_knowledge.i,updating_and_using_relevant_knowledge.l,documenting_recording_information.i,documenting_recording_information.l,drafting_laying_out_and_specifying_technical_devices_parts_and_equipment.i,drafting_laying_out_and_specifying_technical_devices_parts_and_equipment.l,repairing_and_maintaining_electronic_equipment.i,repairing_and_maintaining_electronic_equipment.l,repairing_and_maintaining_mechanical_equipment.i,repairing_and_maintaining_mechanical_equipment.l,working_with_computers.i,working_with_computers.l,controlling_machines_and_processes.i,controlling_machines_and_processes.l,handling_and_moving_objectives.i,handling_and_moving_objectives.l,operating_vehicles_mechanized_devices_or_equipment.i,operating_vehicles_mechanized_devices_or_equipment.l,performing_general_physical_activities.i,performing_general_physical_activities.l
642b07e93fc1bbe49c892748,Civil Engineering Technologists and Technicians,Associate's degree,Architecture & Construction,69,57,66,48,69,59,44,37,60,50,56,50,47,43,72,52,31,37,56,48,53,46,28,23,28,29,31,32,47,41,50,43,35,34,38,39,38,34,44,37,47,41,53,45,47,43,44,39,0,0,28,29,19,11,3,0,0,0,22,14,19,13,35,34,0,0,28,29,41,43,41,37,50,43,69,55,50,45,50,41,72,57,60,54,56,50,60,55,47,41,53,45,50,41,63,48,72,54,25,16,66,57,66,57,69,57,72,59,72,57,31,36,0,0,0,0,0,0,0,0,0,0,0,0,10,7,19,16,0,0,13,11,25,29,22,18,13,9,28,27,38,34,25,27,0,0,16,13,16,16,60,45,38,30,60,46,10,5,31,30,60,46,10,7,13,9,28,27,41,34,10,5,72,55,RCI,63,55,16,18,9,10,5,0,7,0,64,56,36,23,63,61,48,40,66,61,14,14,31,26,37,27,80,68,87,72,61,59,79,70,63,63,51,45,8,12,7,8,53,50,48,50,0,0,40,31,47,48,42,42,81,70,51,50,8,0,24,26,25,25,57,48,SIA,71,81,76,79,76,74,88,87,90,62,69,84,65,77,69,72,95,99,51,29,82,89,6,43,46,66,47,70,75,86,26,12,16,18,68,68,36,41,32,20,45,14,23,44,41,22,20,48,17,36,11,53,7,62,9,88,38,63,16,57,40,36,73,77,59,57,11,60,9,44,75,52,66,66,55,78,61,49,35,87,52,70,62,25,32,48,43,16,18,28,27,67,49,78,64,68,64,66,46,43,36,53,46,24,22,36,37,43,42,37,29,36,39,57,52,34,37,68,56,80,59,44,44,83,69,37,34,71,60,75,64,60,55,58,56,70,67,67,52,67,52,17,0,15,0,86,49,18,20,20,27,45,28,26,25
642b07e93fc1bbe49c892724,Civil Engineers,Bachelor's degree,Architecture & Construction,75,57,72,68,72,71,69,57,72,55,56,55,56,66,72,66,47,52,56,55,72,59,47,48,47,43,50,50,69,57,53,54,50,43,50,43,50,46,50,43,50,50,60,57,69,59,53,57,0,0,31,36,31,36,6,0,13,13,22,27,13,9,28,30,16,23,10,7,66,64,41,39,50,45,75,68,69,57,56,57,75,70,75,57,69,59,72,57,66,54,66,54,47,52,69,57,72,68,22,21,69,59,75,57,75,71,75,71,75,71,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,16,16,13,7,0,0,0,0,28,23,0,0,0,0,10,7,0,0,66,54,41,37,66,57,0,0,38,36,66,52,6,0,0,0,38,37,41,37,0,0,69,59,RIC,75,63,14,18,13,14,10,13,0,0,66,64,45,46,61,66,39,50,43,47,47,54,25,31,13,16,88,76,92,92,38,41,93,85,54,59,35,48,4,0,4,0,56,54,56,55,4,0,28,29,39,49,32,41,87,73,68,61,12,15,13,21,18,20,51,49,IWRc,69,76,68,67,70,69,85,87,89,63,53,68,45,85,61,64,100,94,75,33,98,80,7,32,48,62,48,64,64,85,13,19,6,17,33,79,30,29,26,17,22,7,25,43,31,4,12,24,30,12,4,49,20,49,11,85,44,45,29,44,58,61,73,75,73,79,4,75,17,33,85,55,75,64,60,66,61,76,65,89,66,58,57,61,59,42,44,55,56,19,21,76,69,82,71,66,67,57,54,50,50,55,58,41,44,58,63,78,76,68,68,64,63,63,66,57,56,73,67,79,67,55,57,76,73,48,55,86,83,74,77,76,73,64,69,79,71,67,56,79,74,14,18,7,12,78,59,12,14,14,21,14,17,25,29
642b07e93fc1bbe49c8926c8,"Claims Adjusters, Examiners, and Investigators",High school diploma or equivalent,Finance,70,56,49,44,72,58,11,0,70,55,67,54,58,47,72,57,36,37,53,45,56,44,33,31,20,22,36,32,50,42,52,43,38,36,67,53,50,46,53,46,56,46,58,52,39,35,35,35,0,0,24,26,14,8,0,0,0,0,11,9,17,14,24,24,0,0,2,0,11,0,35,32,49,42,66,49,45,39,44,36,74,55,70,57,53,46,63,50,47,40,49,42,45,39,50,46,52,46,8,0,41,37,66,54,74,58,75,59,75,57,33,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,16,12,0,0,0,0,20,19,36,29,19,16,0,0,8,0,0,0,69,49,30,24,66,51,0,0,24,25,47,43,2,0,0,0,22,20,33,29,2,0,66,53,CEI,82,59,7,0,20,15,14,18,3,0,53,52,41,37,83,83,30,27,58,59,23,25,41,34,28,21,40,36,18,0,26,26,17,18,49,49,44,43,32,28,39,30,37,35,64,52,2,0,27,25,21,18,14,15,57,52,13,14,25,24,18,0,44,42,29,27,SIW,82,84,83,85,89,90,90,92,96,86,78,82,67,82,67,72,100,83,98,25,100,93,9,71,81,42,20,59,84,75,15,8,5,7,67,86,25,49,17,7,13,0,13,59,13,3,9,6,14,7,1,3,2,30,1,84,16,23,6,50,62,41,84,95,89,73,14,83,11,62,93,83,76,54,45,85,65,47,36,88,66,67,61,46,47,55,43,23,0,45,38,80,64,87,65,73,68,67,43,62,54,87,76,34,32,33,36,40,37,42,30,31,28,32,32,40,38,76,61,81,68,62,61,82,68,49,41,88,67,79,71,47,44,55,49,74,69,82,59,7,0,6,0,1,0,90,52,16,15,17,20,19,0,17,17
642b07e93fc1bbe49c892a5f,Cleaners of Vehicles and Equipment,No formal educational credential,"Transportation, Distribution & Logistics",35,30,6,0,28,29,3,0,41,30,10,7,25,27,31,34,16,11,41,34,25,23,0,0,16,11,19,14,44,32,31,30,19,16,22,13,22,16,28,23,35,29,31,25,22,14,6,0,13,7,53,37,0,0,31,30,31,27,0,0,28,21,47,43,28,25,56,41,6,0,25,21,31,30,50,32,19,14,13,9,47,32,41,32,31,30,47,32,25,20,25,18,22,16,16,13,10,0,25,18,28,27,19,14,44,34,38,39,28,29,22,14,3,0,19,13,44,45,44,34,0,0,35,27,31,29,47,41,44,30,25,25,47,43,56,43,28,27,47,36,38,32,53,39,25,21,25,18,25,29,44,32,16,14,44,34,6,0,6,0,35,34,19,16,16,11,38,36,28,25,16,9,66,43,RC,45,34,8,0,11,9,11,11,6,0,46,39,23,23,58,43,28,28,35,28,30,24,23,23,21,16,18,17,25,26,36,35,15,14,22,20,41,41,11,12,12,10,44,32,20,17,5,0,33,35,9,13,39,31,28,23,19,20,15,13,12,10,21,21,49,40,RSI,58,68,60,67,69,64,88,79,75,78,68,73,52,56,65,55,28,90,28,26,38,59,9,47,51,61,65,58,32,72,59,10,25,40,59,17,89,74,74,42,81,18,44,84,65,16,69,62,20,49,6,65,25,55,20,43,60,72,39,55,33,46,66,68,64,59,31,85,10,30,69,47,62,21,15,50,30,50,28,63,33,45,33,23,21,19,14,11,10,28,25,22,17,48,34,42,41,30,20,27,22,27,22,25,21,25,23,33,25,26,22,24,19,20,16,35,31,18,13,29,25,36,26,27,20,25,18,36,26,41,38,32,21,26,21,26,25,26,13,13,13,16,15,21,21,8,0,44,36,50,48,59,34,63,49
642b07e93fc1bbe49c892a27,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",High school diploma or equivalent,Manufacturing,47,34,25,16,44,32,13,9,47,32,31,34,28,30,47,30,31,30,47,43,38,30,6,0,10,5,31,29,47,36,44,30,28,29,25,29,25,29,28,29,44,30,41,30,25,21,25,27,0,0,38,32,0,0,22,18,31,25,3,0,31,30,53,41,19,16,56,43,10,5,35,32,47,39,47,36,25,29,22,21,44,34,44,34,50,39,53,39,53,43,35,32,28,29,25,20,25,20,16,13,35,34,31,30,44,34,47,41,31,36,25,25,3,0,25,27,47,43,41,32,13,13,41,37,25,29,50,43,44,32,28,30,53,43,50,41,38,25,53,43,50,41,50,41,22,25,25,27,35,37,44,36,47,41,47,32,13,11,31,32,44,34,22,23,13,13,41,30,35,30,13,11,56,45,RC,50,37,3,0,12,11,3,0,1,0,30,33,8,0,27,25,17,16,10,0,7,0,6,0,5,0,10,0,24,0,34,40,8,0,14,12,37,32,5,0,8,0,44,20,7,0,23,19,73,49,7,0,35,33,25,29,16,19,10,0,14,15,43,44,11,0,RSI,75,75,81,59,60,74,72,70,46,70,47,49,44,65,62,50,9,81,46,24,20,67,1,40,38,44,65,49,6,78,50,29,22,41,61,24,93,72,84,37,58,1,24,86,58,13,46,29,24,42,1,100,39,0,27,54,59,38,11,32,28,51,56,56,63,64,65,77,2,36,55,52,60,53,44,68,49,85,59,81,49,81,64,35,29,39,23,25,20,47,33,17,14,81,54,71,60,50,33,23,21,52,42,29,24,42,34,46,35,46,34,33,24,36,35,58,38,48,32,71,51,64,49,75,52,32,29,78,61,60,48,44,38,33,30,60,51,84,52,20,17,36,21,55,43,61,43,76,56,78,77,68,37,76,58
642b07e93fc1bbe49c8927a6,Clergy,Bachelor's degree,Human Services,85,64,35,36,78,68,16,13,91,68,78,63,72,59,69,59,69,61,60,59,63,54,47,48,50,45,53,55,66,52,63,57,75,55,72,55,72,63,81,61,81,77,75,57,50,41,56,55,0,0,6,0,13,7,0,0,0,0,13,7,0,0,19,20,0,0,19,18,16,13,50,45,56,43,75,64,72,55,69,54,75,57,69,55,60,50,69,54,44,37,47,39,47,43,38,45,35,37,10,5,35,34,78,61,94,70,78,63,78,61,63,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,0,0,10,7,10,11,13,11,3,0,10,9,22,18,13,7,6,0,16,9,6,0,91,79,25,27,85,66,6,0,22,23,50,45,6,0,10,5,6,0,22,23,6,0,63,54,SEA,83,70,62,59,27,29,99,94,29,34,65,59,38,33,61,59,60,58,45,44,38,49,57,50,29,21,15,20,10,14,16,21,13,0,40,52,67,70,73,76,8,11,35,34,42,44,7,11,16,18,29,38,3,0,18,25,3,0,63,57,4,0,70,68,22,20,ARI,78,88,87,87,90,84,77,92,100,82,97,89,80,69,75,91,94,95,71,86,92,95,18,53,56,46,39,86,81,92,10,1,7,14,18,69,36,18,27,4,6,0,3,16,13,40,0,2,4,14,0,2,0,58,4,88,27,22,17,55,35,54,86,91,91,83,2,64,16,25,57,30,92,37,28,61,49,30,16,74,59,53,49,41,36,56,45,37,29,78,70,77,72,68,56,77,72,74,59,68,57,83,77,50,49,59,54,58,50,64,41,63,58,65,53,69,54,51,42,44,39,68,57,52,43,60,51,73,65,78,78,56,52,72,63,68,56,48,30,4,0,21,11,5,0,70,35,19,16,21,26,31,19,28,26
642b07e93fc1bbe49c89276e,Climate Change Policy Analysts,Bachelor's degree,"Science, Technology, Engineering & Mathematics",75,55,50,46,81,61,41,39,72,61,72,59,69,55,75,57,50,45,53,54,69,59,25,25,25,25,44,41,60,48,50,43,53,46,50,43,53,52,50,45,53,52,53,52,63,55,66,52,0,0,3,0,22,16,0,0,0,0,22,18,0,0,25,14,0,0,0,0,28,30,41,37,50,43,69,57,53,45,53,50,75,57,75,57,53,46,63,54,31,30,53,45,44,39,50,43,50,43,0,0,41,37,75,59,75,61,75,61,81,63,41,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,3,0,0,0,60,55,22,14,60,55,0,0,22,16,47,43,0,0,0,0,16,9,28,29,0,0,69,46,IE,71,63,22,29,20,21,15,19,3,0,44,48,35,34,16,18,26,32,28,35,12,18,48,49,11,8,13,14,46,47,13,17,13,15,34,42,32,43,8,0,7,0,16,16,74,59,10,0,15,15,45,57,40,45,62,63,44,43,36,44,41,48,24,27,43,39,AIRc,74,79,83,69,63,66,79,75,86,65,57,77,50,94,62,68,96,90,59,44,89,78,2,24,31,57,19,66,53,87,1,0,0,0,26,81,26,13,10,1,3,0,2,24,8,0,0,1,1,2,0,3,0,14,2,87,10,12,7,36,60,25,78,48,57,72,2,57,11,11,71,28,77,54,57,66,65,12,11,94,84,43,45,34,39,34,40,34,40,22,20,83,83,85,71,76,75,82,69,36,46,46,53,49,53,46,49,51,57,54,48,49,50,61,61,48,49,85,84,58,54,47,50,76,75,78,68,82,77,77,73,54,61,66,66,84,82,56,50,7,0,8,8,6,0,81,50,9,0,9,9,7,0,9,0
642b07e93fc1bbe49c892778,Clinical and Counseling Psychologists,Master's degree,Human Services,91,68,28,27,74,68,61,50,86,63,75,59,75,58,78,58,56,54,69,57,74,57,14,11,14,11,50,44,53,50,58,50,61,52,60,50,66,57,77,59,94,76,72,57,50,44,52,46,0,0,8,0,8,0,0,0,0,0,6,0,5,0,8,0,0,0,0,0,44,42,38,37,53,44,83,69,63,52,61,54,75,63,75,66,58,50,58,50,35,35,49,45,44,41,28,27,31,30,0,0,25,26,77,58,84,67,88,67,80,64,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,77,54,20,16,72,53,0,0,17,18,41,38,0,0,0,0,5,0,17,18,0,0,56,52,ISA,80,70,14,18,9,0,48,57,5,0,41,38,14,0,79,83,36,45,43,50,17,23,28,30,14,10,0,0,5,0,2,0,3,0,40,48,51,64,99,98,43,36,39,32,48,46,0,0,3,0,9,0,11,0,37,46,1,0,62,63,34,32,100,96,5,0,RIA,77,84,83,82,93,91,77,93,96,79,97,84,89,85,66,62,88,100,75,35,97,91,31,55,58,41,36,53,74,64,4,0,3,4,20,91,18,10,15,2,8,2,4,24,6,47,2,0,0,4,0,1,1,13,0,99,14,9,7,54,45,66,97,86,82,64,0,67,5,20,67,33,94,36,32,71,70,28,26,93,74,64,71,25,24,54,52,28,33,95,87,61,61,65,61,89,82,83,68,63,61,72,72,51,51,82,76,49,54,62,53,52,49,64,67,74,71,66,61,57,57,83,76,64,67,66,65,82,75,61,62,56,56,66,67,83,83,86,68,6,0,11,0,3,0,65,47,15,0,17,21,13,0,18,17
642b07e93fc1bbe49c892719,Clinical Data Managers,Bachelor's degree,"Science, Technology, Engineering & Mathematics",72,55,63,55,72,61,35,32,72,57,69,57,66,57,75,61,47,46,66,59,63,52,22,18,22,21,50,48,60,50,60,48,50,54,38,34,44,37,44,37,53,50,56,52,56,48,53,48,0,0,38,36,19,20,22,21,0,0,56,52,16,9,28,29,0,0,19,18,44,48,31,25,50,43,72,55,53,50,50,48,78,61,72,55,56,55,78,57,47,43,53,46,41,39,53,46,60,52,0,0,31,30,72,59,75,59,75,61,75,61,41,37,0,0,0,0,0,0,0,0,0,0,0,0,10,5,16,13,0,0,0,0,6,0,0,0,0,0,10,5,22,23,10,5,0,0,19,13,0,0,69,48,22,13,69,48,0,0,19,14,35,36,0,0,0,0,10,5,19,13,0,0,72,52,CI,78,62,1,0,8,8,5,0,0,0,49,52,11,13,68,61,25,31,44,53,14,18,28,24,23,14,9,0,30,31,11,10,26,30,74,68,44,57,14,14,51,39,31,26,39,31,0,0,23,21,8,15,13,14,55,55,5,0,16,15,44,41,25,24,9,0,ASI,74,73,75,69,63,73,94,81,86,59,58,79,60,78,54,74,100,78,46,31,88,81,3,37,45,60,15,79,45,84,5,0,1,3,48,96,11,34,8,5,3,0,1,26,1,6,0,0,0,0,0,0,0,6,0,83,1,1,0,48,59,29,68,51,54,65,4,74,10,38,86,70,78,53,45,76,63,24,21,88,70,53,51,34,35,45,44,24,34,26,29,71,62,80,69,70,71,63,56,15,14,51,51,34,36,49,56,65,59,60,51,51,53,51,50,56,51,75,73,80,69,56,55,88,81,55,55,79,65,79,77,66,65,58,61,73,73,86,74,19,18,6,0,6,0,93,61,9,0,8,9,9,0,10,10
642b07e93fc1bbe49c89283d,Clinical Nurse Specialists,Bachelor's degree,Health Science,78,61,47,45,78,63,56,54,75,61,72,59,75,63,78,61,63,55,72,59,72,54,22,18,25,27,50,45,66,54,75,59,63,57,50,45,63,54,78,61,75,61,69,61,53,46,53,48,3,0,31,32,13,9,0,0,0,0,6,0,22,16,44,39,0,0,22,25,50,50,53,43,53,46,75,63,60,50,56,50,78,63,75,63,66,52,66,57,50,43,56,46,53,45,50,45,50,43,3,0,38,39,75,61,78,63,78,66,78,61,53,43,3,0,19,21,28,29,22,25,19,20,28,36,22,23,41,34,31,30,28,32,35,39,35,36,19,20,50,45,50,43,50,41,19,20,22,25,25,29,75,59,44,39,66,54,0,0,31,30,50,43,0,0,0,0,25,27,47,41,0,0,66,54,ESC,85,71,14,15,23,23,48,56,6,0,61,60,39,36,80,77,44,51,42,54,23,34,45,48,31,25,9,0,32,35,23,23,21,21,49,58,89,89,60,68,91,73,47,41,39,39,13,0,24,27,15,21,46,49,63,58,28,30,66,74,82,67,81,82,12,15,SRA,83,87,84,93,83,85,89,91,94,83,82,85,74,87,80,91,100,99,74,60,97,87,46,64,62,77,72,86,78,92,31,1,7,17,38,47,54,41,42,36,47,1,14,75,5,94,23,7,1,12,30,69,40,12,0,92,7,5,5,79,47,77,82,73,75,85,5,68,12,22,83,40,88,56,50,84,82,52,46,93,80,86,88,43,46,39,44,34,40,93,92,68,67,87,83,92,81,81,67,67,64,72,73,60,57,84,77,68,66,80,69,72,68,75,77,84,77,79,71,79,67,62,59,77,75,69,62,93,74,81,82,49,64,73,67,91,87,81,67,21,27,10,11,9,15,75,46,35,37,38,49,14,15,37,40
642b07e93fc1bbe49c8926b3,Clinical Research Coordinators,Bachelor's degree,"Agriculture, Food & Natural Resources",75,57,47,43,75,61,50,43,72,57,75,57,60,57,69,57,53,48,66,54,66,52,35,32,44,39,63,50,63,52,72,59,53,43,47,48,50,46,50,54,66,54,66,52,47,41,47,48,0,0,19,16,16,11,3,0,0,0,16,13,10,5,19,18,0,0,3,0,16,16,47,41,47,41,75,57,50,43,47,43,75,57,72,55,56,50,72,57,50,41,50,43,47,43,50,43,50,43,3,0,41,41,75,57,75,61,75,63,75,61,41,41,0,0,0,0,3,0,0,0,0,0,0,0,6,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,13,11,0,0,69,54,35,27,69,54,0,0,25,25,50,43,0,0,0,0,19,11,35,30,0,0,66,52,EIC,69,58,9,0,8,6,29,27,5,0,49,41,16,16,82,69,40,34,68,63,26,27,29,29,22,12,0,0,20,20,11,11,13,13,48,50,42,42,27,23,56,44,42,33,36,31,2,0,19,17,15,15,38,36,47,44,17,18,33,32,49,45,40,42,25,25,IAW,81,89,79,85,90,83,89,90,92,81,86,94,76,74,67,77,98,97,77,29,84,91,2,33,39,59,50,78,59,86,20,0,21,17,44,67,39,30,21,16,29,0,5,27,9,59,9,0,0,1,11,44,2,9,0,82,4,1,3,59,39,42,80,63,68,65,8,59,2,23,89,78,75,45,42,69,65,50,48,85,69,78,74,43,45,74,59,14,16,62,58,53,53,78,67,72,74,53,38,55,49,36,37,15,15,50,48,56,54,42,34,32,35,34,49,64,51,61,61,77,65,55,50,62,67,47,41,68,62,86,83,75,60,53,51,60,59,88,65,24,25,24,23,20,20,85,55,29,31,36,41,10,0,37,34
